Lan;HDia;InAr;InMan;Vardtid;Antal
8;I00-I99;2007;1;4,75;28
8;K00-K93;2007;1;8;1
8;M30-M36;2007;1;1;1
8;S00-T98;2007;1;1;1
8;A00B99;2007;2;2;1
8;E00-E90;2007;2;2;2
8;I00-I99;2007;2;3,076923077;13
8;J00-J99;2007;2;4;2
8;K00-K93;2007;2;6;1
8;M30-M36;2007;2;3;1
8;R00-R99;2007;2;2,5;2
8;S00-T98;2007;2;15,5;2
8;Z00-Z99;2007;2;22;1
8;E00-E90;2007;3;22;2
8;I00-I99;2007;3;7,933333333;15
8;K00-K93;2007;3;3;1
8;L00-L99;2007;3;1;1
8;M30-M36;2007;3;0;1
8;N00-N99;2007;3;11,5;6
8;R00-R99;2007;3;8;1
8;A00B99;2007;4;8,333333333;3
8;E00-E90;2007;4;8;1
8;I00-I99;2007;4;9,125;8
8;K00-K93;2007;4;2,666666667;3
8;M30-M36;2007;4;0;1
8;N00-N99;2007;4;8;8
8;A00B99;2007;5;2,666666667;3
8;E00-E90;2007;5;2,5;2
8;I00-I99;2007;5;7,5;14
8;J00-J99;2007;5;5,5;2
8;M30-M36;2007;5;7;2
8;N00-N99;2007;5;18,5;2
8;S00-T98;2007;5;20;1
8;A00B99;2007;6;11;1
8;C00D48;2007;6;4;1
8;E00-E90;2007;6;9;1
8;H60-H95;2007;6;9;1
8;I00-I99;2007;6;3,714285714;14
8;L00-L99;2007;6;2;1
8;M30-M36;2007;6;0;1
8;N00-N99;2007;6;9,25;4
8;A00B99;2007;7;18;1
8;C00D48;2007;7;15;2
8;E00-E90;2007;7;11;1
8;F20-F29;2007;7;3;1
8;I00-I99;2007;7;4,9;20
8;J00-J99;2007;7;5;2
8;K00-K93;2007;7;4,75;4
8;N00-N99;2007;7;17,5;2
8;Z00-Z99;2007;7;12,33333333;3
8;C00D48;2007;8;7;1
8;E00-E90;2007;8;4;1
8;G00-G99;2007;8;2;1
8;I00-I99;2007;8;7,5;20
8;N00-N99;2007;8;5;1
8;S00-T98;2007;8;11;1
8;A00B99;2007;9;6;2
8;C00D48;2007;9;16;1
8;E00-E90;2007;9;8;1
8;I00-I99;2007;9;8,6875;16
8;K00-K93;2007;9;8,5;2
8;M86-M90;2007;9;7;1
8;N00-N99;2007;9;1;1
8;R00-R99;2007;9;1;1
8;S00-T98;2007;9;9;1
8;Z00-Z99;2007;9;2,666666667;3
8;A00B99;2007;10;57;1
8;E00-E90;2007;10;15;1
8;I00-I99;2007;10;6,8;10
8;N00-N99;2007;10;12,5;6
8;Z00-Z99;2007;10;4,5;2
8;E00-E90;2007;11;10;2
8;I00-I99;2007;11;6,5625;16
8;K00-K93;2007;11;15;1
8;N00-N99;2007;11;9,777777778;9
8;S00-T98;2007;11;5;1
8;Z00-Z99;2007;11;21,33333333;3
8;A00B99;2007;12;4;2
8;E00-E90;2007;12;10,66666667;3
8;I00-I99;2007;12;4,571428571;21
8;J00-J99;2007;12;7;1
8;K00-K93;2007;12;4;1
8;M86-M90;2007;12;39;1
8;N00-N99;2007;12;1;1
8;E00-E90;2008;1;3,5;4
8;I00-I99;2008;1;7,466666667;15
8;L00-L99;2008;1;11;1
8;M00-M03;2008;1;7;1
8;N00-N99;2008;1;6,111111111;9
8;R00-R99;2008;1;10;1
8;S00-T98;2008;1;2;1
8;Z00-Z99;2008;1;35;1
8;A00B99;2008;2;8;2
8;E00-E90;2008;2;11,2;5
8;I00-I99;2008;2;5,714285714;7
8;N00-N99;2008;2;8;5
8;S00-T98;2008;2;3,25;4
8;Z00-Z99;2008;2;8;1
8;A00B99;2008;3;10;3
8;C00D48;2008;3;24;1
8;E00-E90;2008;3;7,666666667;3
8;I00-I99;2008;3;8,5;16
8;K00-K93;2008;3;17;1
8;N00-N99;2008;3;4,636363636;11
8;Q00-Q99;2008;3;3;1
8;S00-T98;2008;3;2;1
8;Z00-Z99;2008;3;4;1
8;A00B99;2008;4;10;1
8;C00D48;2008;4;20;1
8;E00-E90;2008;4;5,5;6
8;I00-I99;2008;4;8,608695652;23
8;J00-J99;2008;4;5,5;2
8;M86-M90;2008;4;3;1
8;N00-N99;2008;4;6;10
8;Q00-Q99;2008;4;1;1
8;S00-T98;2008;4;1,666666667;3
8;A00B99;2008;5;8,444444444;9
8;E00-E90;2008;5;10;2
8;I00-I99;2008;5;8,571428571;7
8;J00-J99;2008;5;5;1
8;K00-K93;2008;5;22;1
8;L00-L99;2008;5;1;1
8;N00-N99;2008;5;8,2;10
8;R00-R99;2008;5;4,5;2
8;S00-T98;2008;5;2;1
8;A00B99;2008;6;16,25;4
8;C00D48;2008;6;17;1
8;I00-I99;2008;6;10,8125;16
8;J00-J99;2008;6;2,5;2
8;K00-K93;2008;6;8;1
8;N00-N99;2008;6;7,142857143;7
8;S00-T98;2008;6;2;1
8;A00B99;2008;7;7,666666667;3
8;E00-E90;2008;7;10;3
8;I00-I99;2008;7;5,875;8
8;J00-J99;2008;7;3,666666667;3
8;L00-L99;2008;7;14;1
8;N00-N99;2008;7;4,25;8
8;R00-R99;2008;7;7;2
8;S00-T98;2008;7;3;2
8;Z00-Z99;2008;7;2;1
8;A00B99;2008;8;16,66666667;3
8;E00-E90;2008;8;4,333333333;3
8;I00-I99;2008;8;8,0625;16
8;J00-J99;2008;8;4;1
8;K00-K93;2008;8;11,33333333;3
8;M05-M14;2008;8;2;1
8;M86-M90;2008;8;4;1
8;N00-N99;2008;8;4;11
8;S00-T98;2008;8;2;2
8;A00B99;2008;9;9,428571429;7
8;D50-D89;2008;9;2;1
8;E00-E90;2008;9;7,5;2
8;I00-I99;2008;9;8;16
8;J00-J99;2008;9;8,333333333;3
8;K00-K93;2008;9;16,5;2
8;M05-M14;2008;9;8;1
8;M60-M63;2008;9;12;1
8;N00-N99;2008;9;5,888888889;9
8;S00-T98;2008;9;2,5;4
8;A00B99;2008;10;15,66666667;3
8;E00-E90;2008;10;13,75;4
8;I00-I99;2008;10;7,428571429;14
8;M60-M63;2008;10;11;1
8;N00-N99;2008;10;3,625;8
8;R00-R99;2008;10;2;1
8;S00-T98;2008;10;3,4;5
8;Z00-Z99;2008;10;14,66666667;3
8;A00B99;2008;11;5;3
8;E00-E90;2008;11;10,5;2
8;G00-G99;2008;11;1;1
8;I00-I99;2008;11;4,857142857;7
8;J00-J99;2008;11;11;1
8;K00-K93;2008;11;8,666666667;3
8;M00-M03;2008;11;18,5;2
8;N00-N99;2008;11;6,5;12
8;R00-R99;2008;11;3;1
8;S00-T98;2008;11;2,6;5
8;Z00-Z99;2008;11;50;1
8;A00B99;2008;12;1;1
8;C00D48;2008;12;11;1
8;E00-E90;2008;12;11,5;2
8;G00-G99;2008;12;2;1
8;I00-I99;2008;12;6,090909091;11
8;J00-J99;2008;12;6,666666667;3
8;K00-K93;2008;12;6;4
8;N00-N99;2008;12;7,444444444;9
8;S00-T98;2008;12;16;3
8;Z00-Z99;2008;12;8;1
8;A00B99;2009;1;4;2
8;C00D48;2009;1;11;1
8;E00-E90;2009;1;9,5;2
8;I00-I99;2009;1;7,5;22
8;J00-J99;2009;1;2;1
8;K00-K93;2009;1;28;1
8;N00-N99;2009;1;4;5
8;R00-R99;2009;1;4;1
8;Z00-Z99;2009;1;1,333333333;3
8;E00-E90;2009;2;14;2
8;I00-I99;2009;2;7,157894737;19
8;J00-J99;2009;2;2;1
8;K00-K93;2009;2;42;1
8;N00-N99;2009;2;2,75;4
8;S00-T98;2009;2;4,1;10
8;Z00-Z99;2009;2;3,75;4
8;A00B99;2009;3;5;1
8;D50-D89;2009;3;3;1
8;E00-E90;2009;3;14;1
8;I00-I99;2009;3;6,647058824;17
8;K00-K93;2009;3;2;1
8;N00-N99;2009;3;4,666666667;3
8;R00-R99;2009;3;3;1
8;S00-T98;2009;3;9,5;2
8;Z00-Z99;2009;3;11,5;4
8;A00B99;2009;4;3,333333333;3
8;C00D48;2009;4;17;1
8;E00-E90;2009;4;17;1
8;I00-I99;2009;4;6,375;16
8;K00-K93;2009;4;2;1
8;M05-M14;2009;4;11;1
8;M30-M36;2009;4;15;1
8;N00-N99;2009;4;5,857142857;7
8;S00-T98;2009;4;3,857142857;7
8;Z00-Z99;2009;4;12;1
8;A00B99;2009;5;3;2
8;E00-E90;2009;5;6;3
8;I00-I99;2009;5;7;17
8;J00-J99;2009;5;27;1
8;K00-K93;2009;5;2;1
8;N00-N99;2009;5;9,5;4
8;R00-R99;2009;5;1;2
8;S00-T98;2009;5;7;1
8;Z00-Z99;2009;5;3,666666667;3
8;E00-E90;2009;6;3;1
8;I00-I99;2009;6;5,333333333;21
8;M05-M14;2009;6;3;1
8;M86-M90;2009;6;8;1
8;N00-N99;2009;6;8,25;4
8;R00-R99;2009;6;1;1
8;S00-T98;2009;6;1,6;5
8;Z00-Z99;2009;6;2;1
8;A00B99;2009;7;5;2
8;C00D48;2009;7;15;1
8;E00-E90;2009;7;3,666666667;3
8;I00-I99;2009;7;9,857142857;7
8;J00-J99;2009;7;8,5;2
8;K00-K93;2009;7;13;1
8;N00-N99;2009;7;1;2
8;S00-T98;2009;7;4,333333333;6
8;Z00-Z99;2009;7;3;2
8;C00D48;2009;8;11;1
8;E00-E90;2009;8;47;2
8;G00-G99;2009;8;11;1
8;I00-I99;2009;8;4,454545455;11
8;J00-J99;2009;8;6;1
8;N00-N99;2009;8;5,333333333;3
8;R00-R99;2009;8;2;1
8;S00-T98;2009;8;15,66666667;3
8;E00-E90;2009;9;2,5;2
8;I00-I99;2009;9;5,45;20
8;J00-J99;2009;9;7;1
8;K00-K93;2009;9;23;2
8;N00-N99;2009;9;2,8;5
8;Q00-Q99;2009;9;84;1
8;S00-T98;2009;9;5;4
8;Z00-Z99;2009;9;5,5;2
8;A00B99;2009;10;7,333333333;3
8;E00-E90;2009;10;2;1
8;I00-I99;2009;10;7;12
8;J00-J99;2009;10;5;2
8;K00-K93;2009;10;10;2
8;N00-N99;2009;10;6,75;4
8;S00-T98;2009;10;5,375;8
8;Z00-Z99;2009;10;5;2
8;E00-E90;2009;11;32,33333333;3
8;I00-I99;2009;11;8;13
8;L00-L99;2009;11;9;1
8;N00-N99;2009;11;1,8;5
8;S00-T98;2009;11;2;7
8;Z00-Z99;2009;11;3;1
8;A00B99;2009;12;12;1
8;E00-E90;2009;12;9;1
8;I00-I99;2009;12;5,294117647;17
8;J00-J99;2009;12;8;2
8;K00-K93;2009;12;4;1
8;N00-N99;2009;12;23,25;4
8;S00-T98;2009;12;4,833333333;12
8;Z00-Z99;2009;12;2;1
8;A00B99;2010;1;84;1
8;C00D48;2010;1;2;1
8;E00-E90;2010;1;21,66666667;3
8;I00-I99;2010;1;5,875;16
8;K00-K93;2010;1;9;2
8;N00-N99;2010;1;15,8;5
8;S00-T98;2010;1;6,2;5
8;I00-I99;2010;2;5,428571429;7
8;J00-J99;2010;2;16;1
8;K00-K93;2010;2;25;1
8;N00-N99;2010;2;15,5;4
8;S00-T98;2010;2;8;1
8;Z00-Z99;2010;2;2;2
8;I00-I99;2010;3;5,833333333;18
8;J00-J99;2010;3;2;1
8;N00-N99;2010;3;5,714285714;7
8;S00-T98;2010;3;8;6
8;Z00-Z99;2010;3;4,5;2
8;A00B99;2010;4;6;1
8;C00D48;2010;4;26;1
8;E00-E90;2010;4;18,66666667;3
8;I00-I99;2010;4;8,2;15
8;N00-N99;2010;4;3;6
8;S00-T98;2010;4;5,333333333;3
8;A00B99;2010;5;9;3
8;C00D48;2010;5;7,5;2
8;I00-I99;2010;5;6,9;10
8;J00-J99;2010;5;15;1
8;K00-K93;2010;5;16;1
8;M45-M49;2010;5;6;1
8;N00-N99;2010;5;4,3;10
8;S00-T98;2010;5;3;1
8;A00B99;2010;6;8,5;2
8;I00-I99;2010;6;4;10
8;L00-L99;2010;6;14;1
8;N00-N99;2010;6;4,4;5
8;S00-T98;2010;6;6;4
8;Z00-Z99;2010;6;1;1
8;A00B99;2010;7;15;1
8;C00D48;2010;7;6;1
8;E00-E90;2010;7;8;1
8;I00-I99;2010;7;6;12
8;J00-J99;2010;7;2;2
8;K00-K93;2010;7;3;1
8;M00-M03;2010;7;3;1
8;N00-N99;2010;7;7;5
8;R00-R99;2010;7;2,333333333;3
8;S00-T98;2010;7;1,666666667;6
8;C00D48;2010;8;7;1
8;E00-E90;2010;8;2;1
8;I00-I99;2010;8;9;10
8;N00-N99;2010;8;12,125;8
8;S00-T98;2010;8;1,6;5
8;Z00-Z99;2010;8;2,5;2
8;A00B99;2010;9;12,5;2
8;E00-E90;2010;9;32;1
8;I00-I99;2010;9;10;11
8;J00-J99;2010;9;2,5;2
8;K00-K93;2010;9;6;1
8;N00-N99;2010;9;8,1;10
8;R00-R99;2010;9;2;1
8;S00-T98;2010;9;3;4
8;A00B99;2010;10;6;1
8;E00-E90;2010;10;38;1
8;I00-I99;2010;10;4,928571429;14
8;J00-J99;2010;10;5;3
8;N00-N99;2010;10;4,285714286;7
8;Q00-Q99;2010;10;9;1
8;S00-T98;2010;10;2,5;4
8;C00D48;2010;11;3;1
8;I00-I99;2010;11;8,222222222;9
8;J00-J99;2010;11;7;1
8;K00-K93;2010;11;16;3
8;N00-N99;2010;11;7,375;8
8;R00-R99;2010;11;1,5;2
8;S00-T98;2010;11;2;1
8;A00B99;2010;12;4,5;2
8;E00-E90;2010;12;6;1
8;I00-I99;2010;12;5,461538462;13
8;J00-J99;2010;12;4,333333333;3
8;K00-K93;2010;12;6;1
8;L00-L99;2010;12;9;1
8;M86-M90;2010;12;7;1
8;N00-N99;2010;12;2,571428571;7
8;R00-R99;2010;12;2;3
8;S00-T98;2010;12;3;1
9;E00-E90;1997;1;24;2
9;I00-I99;1997;1;45;1
9;E00-E90;1997;2;3;1
9;I00-I99;1997;2;7;1
9;M05-M14;1997;2;2;1
9;S00-T98;1997;2;8;1
9;I00-I99;1997;3;7;1
9;M05-M14;1997;3;1,333333333;3
9;S00-T98;1997;3;2;1
9;E00-E90;1997;4;3;1
9;I00-I99;1997;4;4,5;2
9;M80-M85;1997;4;5;1
9;S00-T98;1997;4;6;1
9;E00-E90;1997;5;54,5;2
9;I00-I99;1997;5;19,5;2
9;M70-M79;1997;5;2;1
9;E00-E90;1997;6;2;1
9;I00-I99;1997;6;33;1
9;E00-E90;1997;7;29;1
9;I00-I99;1997;7;37;1
9;I00-I99;1997;9;8,75;8
9;E00-E90;1997;10;5;2
9;I00-I99;1997;10;4,666666667;3
9;M86-M90;1997;10;19;1
9;E00-E90;1997;11;32;1
9;I00-I99;1997;11;6,5;4
9;M86-M90;1997;11;21;1
9;E00-E90;1997;12;24;1
9;I00-I99;1997;12;7;2
9;M00-M03;1997;12;3;1
9;M20-M25;1997;12;2;1
9;M86-M90;1997;12;26,33333333;3
9;E00-E90;1998;1;3;3
9;I00-I99;1998;1;11,4;5
9;M86-M90;1998;1;10;2
9;E00-E90;1998;2;8;1
9;I00-I99;1998;2;7;3
9;M20-M25;1998;2;2;1
9;E00-E90;1998;3;9;1
9;I00-I99;1998;3;7,8;5
9;M05-M14;1998;3;2;1
9;E00-E90;1998;4;36;1
9;I00-I99;1998;4;6,6;5
9;M86-M90;1998;4;2;2
9;I00-I99;1998;5;7;8
9;M20-M25;1998;5;2;1
9;M86-M90;1998;5;29;1
9;S00-T98;1998;5;9;1
9;E00-E90;1998;6;2;1
9;I00-I99;1998;6;5,857142857;7
9;M86-M90;1998;6;14,5;2
9;I00-I99;1998;7;12,69230769;13
9;I00-I99;1998;8;8,666666667;9
9;S00-T98;1998;8;2;1
9;Z00-Z99;1998;8;3;1
9;I00-I99;1998;9;4,5;6
9;M70-M79;1998;9;24;1
9;S00-T98;1998;9;4;1
9;E00-E90;1998;10;19;2
9;I00-I99;1998;10;4;4
9;S00-T98;1998;10;5;1
9;E00-E90;1998;11;20,33333333;3
9;I00-I99;1998;11;4,428571429;7
9;C00D48;1998;12;31;1
9;E00-E90;1998;12;11,66666667;3
9;I00-I99;1998;12;14;2
9;I00-I99;1999;1;4,75;4
9;I00-I99;1999;2;5,333333333;9
9;I00-I99;1999;3;7,285714286;7
9;A00B99;1999;4;14;1
9;I00-I99;1999;4;4,75;4
9;M86-M90;1999;4;16;1
9;E00-E90;1999;5;4,5;2
9;I00-I99;1999;5;9,125;8
9;I00-I99;1999;6;6,777777778;9
9;C00D48;1999;7;38;1
9;E00-E90;1999;7;9;1
9;I00-I99;1999;7;7,666666667;3
9;I00-I99;1999;8;4;2
9;E00-E90;1999;9;36;1
9;I00-I99;1999;9;8,333333333;3
9;S00-T98;1999;9;55;1
9;E00-E90;1999;10;36;1
9;I00-I99;1999;10;8,8;5
9;E00-E90;1999;11;7;1
9;I00-I99;1999;11;16,66666667;3
9;E00-E90;1999;12;29;1
9;I00-I99;1999;12;4;4
9;E00-E90;2000;1;23,5;2
9;I00-I99;2000;1;5;5
9;M86-M90;2000;1;27;1
9;E00-E90;2000;2;10;1
9;I00-I99;2000;2;9,285714286;7
9;E00-E90;2000;3;13;1
9;I00-I99;2000;3;9,625;8
9;S00-T98;2000;3;2;2
9;I00-I99;2000;4;12,33333333;9
9;I00-I99;2000;5;3,75;4
9;S00-T98;2000;5;20;1
9;I00-I99;2000;6;7,5;8
9;S00-T98;2000;6;3;1
9;I00-I99;2000;7;11,4;5
9;E00-E90;2000;8;5;1
9;I00-I99;2000;8;8,4;5
9;R00-R99;2000;8;55;1
9;E00-E90;2000;9;7,5;2
9;I00-I99;2000;9;6;7
9;S00-T98;2000;9;14;1
9;E00-E90;2000;10;6;1
9;I00-I99;2000;10;8;2
9;M00-M03;2000;10;2;1
9;M86-M90;2000;10;10;1
9;I00-I99;2000;11;8,166666667;6
9;Q00-Q99;2000;11;2;1
9;S00-T98;2000;11;15;1
9;I00-I99;2000;12;4;2
9;M86-M90;2000;12;1;1
9;I00-I99;2001;1;5,5;4
9;S00-T98;2001;1;3;1
9;A00B99;2001;2;14;1
9;I00-I99;2001;2;6,25;4
9;M86-M90;2001;2;3;1
9;S00-T98;2001;2;4;1
9;I00-I99;2001;3;6,4;5
9;I00-I99;2001;4;5,4;5
9;N00-N99;2001;4;7;1
9;I00-I99;2001;5;12,33333333;6
9;I00-I99;2001;6;7,333333333;3
9;I00-I99;2001;7;3;2
9;I00-I99;2001;8;8,857142857;7
9;M86-M90;2001;8;4;1
9;F10-F19;2001;9;10;1
9;I00-I99;2001;9;6,285714286;7
9;E00-E90;2001;10;4;2
9;I00-I99;2001;10;7,769230769;13
9;E00-E90;2001;11;6;1
9;I00-I99;2001;11;12,5;6
9;M70-M79;2001;11;4;1
9;I00-I99;2001;12;37;4
9;Z00-Z99;2001;12;2;1
9;E00-E90;2002;1;4;1
9;I00-I99;2002;1;6,555555556;9
9;M70-M79;2002;1;10;1
9;E00-E90;2002;2;13;1
9;I00-I99;2002;2;6,75;4
9;I00-I99;2002;3;5,428571429;7
9;M70-M79;2002;3;14;1
9;E00-E90;2002;4;18,5;2
9;I00-I99;2002;4;8,5;6
9;E00-E90;2002;5;3;1
9;I00-I99;2002;5;5,714285714;7
9;I00-I99;2002;6;7,5;4
9;E00-E90;2002;7;6;1
9;I00-I99;2002;7;9,5;4
9;E00-E90;2002;8;8;2
9;I00-I99;2002;8;13,66666667;9
9;I00-I99;2002;9;8,714285714;7
9;S00-T98;2002;9;1;1
9;E00-E90;2002;10;9;1
9;I00-I99;2002;10;8,428571429;7
9;M86-M90;2002;10;8;1
9;C00D48;2002;11;13;1
9;I00-I99;2002;11;7;8
9;M86-M90;2002;11;2;1
9;E00-E90;2002;12;11;1
9;I00-I99;2002;12;6;2
9;I00-I99;2003;1;6,111111111;9
9;I00-I99;2003;2;5,6;5
9;E00-E90;2003;3;4;2
9;I00-I99;2003;3;7;2
9;I00-I99;2003;4;6,6;5
9;M86-M90;2003;4;5;1
9;E00-E90;2003;5;6;1
9;I00-I99;2003;5;5;6
9;E00-E90;2003;6;17;1
9;I00-I99;2003;6;9,6;5
9;I00-I99;2003;7;5;1
9;I00-I99;2003;8;9,666666667;3
9;E00-E90;2003;9;8;1
9;I00-I99;2003;9;6;6
9;I00-I99;2003;10;4,2;10
9;I00-I99;2003;11;3;7
9;E00-E90;2003;12;14;1
9;I00-I99;2003;12;5,636363636;11
9;I00-I99;2004;1;7,666666667;3
9;S00-T98;2004;1;3;1
9;I00-I99;2004;2;5,416666667;12
9;E00-E90;2004;3;6;1
9;I00-I99;2004;3;11,16666667;12
9;I00-I99;2004;4;3;3
9;M86-M90;2004;4;6;1
9;I00-I99;2004;5;4,375;8
9;K00-K93;2004;5;16;1
9;I00-I99;2004;6;5,444444444;9
9;A00B99;2004;7;12;2
9;I00-I99;2004;7;5,428571429;7
9;I00-I99;2004;8;3,2;5
9;A00B99;2004;9;37;1
9;E00-E90;2004;9;9,5;2
9;I00-I99;2004;9;4,142857143;7
9;M86-M90;2004;9;3;1
9;E00-E90;2004;10;21,5;2
9;I00-I99;2004;10;2,363636364;11
9;I00-I99;2004;11;6,111111111;9
9;E00-E90;2004;12;36,5;2
9;I00-I99;2004;12;5,4;10
9;E00-E90;2005;1;16;1
9;I00-I99;2005;1;7,5;2
9;E00-E90;2005;2;17;2
9;I00-I99;2005;2;3,714285714;7
9;I00-I99;2005;3;7,6;10
9;E00-E90;2005;4;4;1
9;I00-I99;2005;4;5,076923077;13
9;I00-I99;2005;5;2,833333333;6
9;C00D48;2005;6;3;1
9;I00-I99;2005;6;4,777777778;9
9;I00-I99;2005;7;3,5;2
9;E00-E90;2005;8;9;1
9;I00-I99;2005;8;7,166666667;6
9;M80-M85;2005;8;4;1
9;E00-E90;2005;9;2;1
9;I00-I99;2005;9;6,5;4
9;M86-M90;2005;9;3;1
9;Z00-Z99;2005;9;216;1
9;E00-E90;2005;10;3;1
9;I00-I99;2005;10;4,6;5
9;S00-T98;2005;10;1;1
9;E00-E90;2005;11;7;1
9;I00-I99;2005;11;3,333333333;3
9;E00-E90;2005;12;5,5;2
9;I00-I99;2005;12;7;1
9;M86-M90;2005;12;3;1
9;E00-E90;2006;1;5;2
9;I00-I99;2006;1;8,75;4
9;Z00-Z99;2006;1;78;1
9;C00D48;2006;2;32;1
9;I00-I99;2006;2;6,25;4
9;E00-E90;2006;3;12;1
9;I00-I99;2006;3;5,333333333;3
9;M86-M90;2006;3;11;1
9;R00-R99;2006;3;1;1
9;NULL;2006;4;7;1
9;I00-I99;2006;4;5;4
9;M70-M79;2006;4;1;1
9;I00-I99;2006;5;5,166666667;6
9;E00-E90;2006;6;4;3
9;I00-I99;2006;6;4;6
9;S00-T98;2006;6;7;1
9;E00-E90;2006;7;3;1
9;I00-I99;2006;7;4;8
9;I00-I99;2006;8;5,25;8
9;E00-E90;2006;9;6;1
9;I00-I99;2006;9;4,833333333;6
9;M86-M90;2006;9;2;1
9;E00-E90;2006;10;7;1
9;I00-I99;2006;10;5;5
9;M86-M90;2006;10;5;1
9;S00-T98;2006;10;1;1
9;I00-I99;2006;11;6,333333333;6
9;C00D48;2006;12;21;1
9;I00-I99;2006;12;4,666666667;6
9;Z00-Z99;2006;12;38;1
9;E00-E90;2007;1;13;1
9;I00-I99;2007;1;4;3
9;E00-E90;2007;2;5;1
9;I00-I99;2007;2;5,8;5
9;M86-M90;2007;2;23;1
9;Z00-Z99;2007;2;1;1
9;I00-I99;2007;3;7,5;4
9;E00-E90;2007;4;6;3
9;I00-I99;2007;4;17,85714286;7
9;Z00-Z99;2007;4;2;1
9;E00-E90;2007;5;16;1
9;I00-I99;2007;5;5;5
9;E00-E90;2007;6;5;1
9;I00-I99;2007;6;4,4;5
9;M00-M03;2007;6;1;1
9;I00-I99;2007;7;3,5;6
9;Z00-Z99;2007;7;2;1
9;E00-E90;2007;8;13;1
9;I00-I99;2007;8;5,75;4
9;I00-I99;2007;9;6;5
9;I00-I99;2007;10;5;5
9;E00-E90;2007;11;3;1
9;I00-I99;2007;11;5,4;10
9;Z00-Z99;2007;11;6;1
9;E00-E90;2007;12;7,5;2
9;I00-I99;2007;12;10,33333333;3
9;M86-M90;2007;12;4;1
9;I00-I99;2008;1;4,333333333;6
9;N00-N99;2008;1;3;1
9;E00-E90;2008;2;1;1
9;I00-I99;2008;2;6;6
9;E00-E90;2008;3;0;1
9;I00-I99;2008;3;4,714285714;7
9;M86-M90;2008;3;4;1
9;E00-E90;2008;4;15;1
9;I00-I99;2008;4;1;2
9;I00-I99;2008;5;2,4;5
9;I00-I99;2008;6;4,75;8
9;I00-I99;2008;7;3,333333333;3
9;I00-I99;2008;8;6,8;5
9;M86-M90;2008;8;8;1
9;I00-I99;2008;9;1;1
9;C00D48;2008;10;3;1
9;I00-I99;2008;10;4;6
9;N00-N99;2008;10;4;1
9;I00-I99;2008;11;5,2;5
9;E00-E90;2008;12;18,66666667;3
9;I00-I99;2008;12;5;3
9;M00-M03;2008;12;8;2
9;E00-E90;2009;1;2;1
9;I00-I99;2009;1;13,66666667;6
9;I00-I99;2009;2;12,6;5
9;I00-I99;2009;3;3,714285714;7
9;I00-I99;2009;4;4;6
9;E00-E90;2009;5;15;3
9;I00-I99;2009;5;2,75;8
9;I00-I99;2009;6;5,666666667;3
9;I00-I99;2009;7;2,2;5
9;E00-E90;2009;8;22;1
9;I00-I99;2009;8;3,75;8
9;A00B99;2009;9;11;1
9;I00-I99;2009;9;2,5;4
9;S00-T98;2009;9;6;1
9;C00D48;2009;10;22;1
9;E00-E90;2009;10;4;2
9;I00-I99;2009;10;4;8
9;L00-L99;2009;10;18,5;2
9;I00-I99;2009;11;3,285714286;7
9;F00-F09;2009;12;12;1
9;I00-I99;2009;12;2,428571429;7
9;I00-I99;2010;1;3,833333333;6
9;E00-E90;2010;2;10;1
9;I00-I99;2010;2;5,666666667;3
9;I00-I99;2010;3;7,444444444;9
9;I00-I99;2010;4;5,666666667;3
9;M86-M90;2010;4;5;1
9;E00-E90;2010;5;20;1
9;I00-I99;2010;5;4,5;4
9;E00-E90;2010;6;7;1
9;I00-I99;2010;6;3,428571429;7
9;E00-E90;2010;7;5;1
9;I00-I99;2010;7;4,75;4
9;I00-I99;2010;8;3,25;4
9;I00-I99;2010;9;3;3
9;I00-I99;2010;10;9;5
9;E00-E90;2010;11;6;1
9;I00-I99;2010;11;4,571428571;7
9;E00-E90;2010;12;11;1
9;I00-I99;2010;12;4,4;5
10;E00-E90;1997;1;19,25;4
10;I00-I99;1997;1;8,461538462;13
10;S00-T98;1997;1;56;1
10;E00-E90;1997;2;8;1
10;I00-I99;1997;2;7,666666667;18
10;E00-E90;1997;3;43;1
10;I00-I99;1997;3;7,545454545;11
10;M05-M14;1997;3;3;1
10;E00-E90;1997;4;7;1
10;I00-I99;1997;4;8,235294118;17
10;Q00-Q99;1997;4;7;1
10;E00-E90;1997;5;11;1
10;I00-I99;1997;5;5,153846154;13
10;E00-E90;1997;6;7;2
10;I00-I99;1997;6;7,6875;16
10;I00-I99;1997;7;5,666666667;3
10;E00-E90;1997;8;12,5;2
10;I00-I99;1997;8;5,625;16
10;S00-T98;1997;8;20;1
10;I00-I99;1997;9;5,130434783;23
10;M00-M03;1997;9;19;1
10;Q00-Q99;1997;9;1;1
10;E00-E90;1997;10;1;1
10;I00-I99;1997;10;8,705882353;17
10;S00-T98;1997;10;5;1
10;E00-E90;1997;11;31;1
10;I00-I99;1997;11;9,434782609;23
10;L00-L99;1997;11;8;1
10;I00-I99;1997;12;6;13
10;Q00-Q99;1997;12;2;1
10;I00-I99;1998;1;8;21
10;Q00-Q99;1998;1;2;1
10;E00-E90;1998;2;18;1
10;I00-I99;1998;2;9,285714286;21
10;I00-I99;1998;3;11,26315789;19
10;L00-L99;1998;3;16;1
10;E00-E90;1998;4;19;1
10;I00-I99;1998;4;8,684210526;19
10;A00B99;1998;5;11;1
10;I00-I99;1998;5;6,714285714;21
